image_ID;DAPI_ID;DAPI_volume;nFC1;nFC2;nFC3;MNN_D_FC1FC2;MNN_D_FC1FC3;MNN_D_FC2FC3;ID_FC1;ID_FC2;ID_FC3;xFC1;yFC1;zFC1;xFC2;yFC2;zFC2;xFC3;yFC3;zFC3
S4_Ivana-Field-02-Airyscan3DProcessed;14;88.353888;0;1;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S4_Ivana-Field-03-Airyscan3DProcessed;1;3440.584672;13;14;13;3.7651718797018;1.44593358985447;0.861060388985162;1;3;5;1003.84210526316;1612.60964912281;21.8289473684211;1031.19522546419;1701.96286472149;25.0631299734748;1003.1401416325;1627.46664181886;31.2422661200149
S4_Ivana-Field-03-Airyscan3DProcessed;1;3440.584672;13;14;13;0.285766851103283;0.701960665947637;3.29957598940228;2;1;1;1274.32715770447;2343.10483506552;24.1893357433348;1269.71290197598;2337.84153428904;23.7807051530415;1289.69956002514;2341.81772470145;21.7988686360779
S4_Ivana-Field-03-Airyscan3DProcessed;1;3440.584672;13;14;13;1.84075186132796;1.54846768973755;0.739762134068857;8;14;12;960.538246789503;2054.76102735902;39.7197096594082;972.794912559618;2055.53179650238;52.3910969793323;971.354753053638;2055.15029208709;50.3390865639936
S4_Ivana-Field-03-Airyscan3DProcessed;1;3440.584672;13;14;13;1.78527234360815;1.6116140950522;0.600568765038717;9;9;10;1179.27794381351;2497.14136282128;40.3445905558876;1189.6557486631;2453.9699197861;41.6390374331551;1186.55634517766;2463.1116751269;46.146192893401
S4_Ivana-Field-03-Airyscan3DProcessed;1;3440.584672;13;14;13;0.464018806833934;0.697567957603359;0.440982339270895;11;11;9;1199.05073995772;2411.82135306554;50.2741367159972;1193.11644177911;2421.74912543728;50.0194902548726;1199.00044603033;2421.21320249777;46.0758251561106
S4_Ivana-Field-03-Airyscan3DProcessed;1;3440.584672;13;14;13;0.158430918644335;0.420084724973803;0.293397348709537;13;13;11;1272.87195425162;2490.6670810542;51.6887120835405;1275.36341263331;2493.37489745693;52.1074651353568;1273.03930280246;2496.17293233083;49.133971291866
S4_Ivana-Field-03-Airyscan3DProcessed;2;803.758816;5;4;1;2.71446584302256;2.69337312091177;0.277911136378065;3;3;1;31.7097872340426;1890.02468085106;27.371914893617;9.23942208462332;1829.46233230134;33.3137254901961;11.8671147880041;1831.5620475698;35.0506721820062
S4_Ivana-Field-03-Airyscan3DProcessed;3;563.246656;5;3;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S4_Ivana-Field-03-Airyscan3DProcessed;4;1171.411584;4;2;6;3.36245576425475;3.68842100551329;1.3295147358;3;2;6;1365.61618257261;1287.82365145228;40.7707468879668;1446.39694148936;1309.20877659574;43.3809840425532;1452.07615230461;1285.749498998;49.9098196392786
S4_Ivana-Field-03-Airyscan3DProcessed;5;531.883968;2;3;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S4_Ivana-Field-03-Airyscan3DProcessed;6;407.015616;2;2;2;0.482981519749836;0.638149798394953;0.193845121931088;1;1;1;2034.2284375;490.3453125;27.6003125;2025.98676012461;490.809190031153;25.082554517134;2024.21910955478;494.174087043522;24.223611805903
S4_Ivana-Field-03-Airyscan3DProcessed;6;407.015616;2;2;2;0.564122402211512;0.88653271420691;0.701181972891175;2;2;2;2159.8246097337;339.134986225895;30.4012855831038;2162.43090537781;325.277059223962;30.3304969366916;2155.44155844156;324.789915966387;25.7394957983193
S4_Ivana-Field-03-Airyscan3DProcessed;7;1241.97584;7;4;4;3.68710979109862;3.28477577532777;0.702908579835978;5;2;2;2511.12881679389;989.69465648855;40.6507633587786;2550.55707882942;1071.97416293172;36.9011336672818;2549.14022140221;1058.36439114391;33.7509225092251
S4_Ivana-Field-03-Airyscan3DProcessed;7;1241.97584;7;4;4;0.142325670247672;0.609140628744753;0.545850343013002;6;4;4;2384.60894227561;961.094761428095;46.2489155822489;2385.935;958.534166666667;45.6533333333333;2379.69194756554;958.729166666667;42.186797752809
S4_Ivana-Field-03-Airyscan3DProcessed;8;1345.514912;5;6;7;0.407411072049102;5.5136110855512;5.15737535758785;1;1;3;2743.90096618357;2919.14009661836;20.8462157809984;2735.63165626148;2913.65736320235;21.5038560411311;2647.28707718994;2875.76973113617;46.0550737207285
S4_Ivana-Field-03-Airyscan3DProcessed;8;1345.514912;5;6;7;0.511686845674885;5.12273123245162;4.83774080512852;2;2;5;2738.38630538264;2781.09520322226;24.825704870011;2726.59535333979;2783.54695062924;23.593417231365;2640.67857142857;2827.27232142857;44.4598214285714
S4_Ivana-Field-03-Airyscan3DProcessed;8;1345.514912;5;6;7;0.225281796616454;0.414880269494433;0.472613473951856;4;4;4;2491.15704658658;2615.15177263405;45.3606797538822;2491.73573200993;2611.22084367246;44.220223325062;2499.64122807018;2619.98771929825;44.3622807017544
S4_Ivana-Field-03-Airyscan3DProcessed;8;1345.514912;5;6;7;0.860391733115756;0.974807050901523;1.37784895758385;5;6;1;2649.10250620908;2684.46647098668;49.3477082862949;2645.71296296296;2705.18355119826;50.6873638344227;2642.98201438849;2685.66037170264;42.6166067146283
S4_Ivana-Field-03-Airyscan3DProcessed;11;325.781344;1;1;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S4_Ivana-Field-03-Airyscan3DProcessed;12;91.495936;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S4_Ivana-Field-03-Airyscan3DProcessed;13;74.180064;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
