"image_ID";"DAPI_ID";"DAPI_volume";"nFC1";"nFC2";"nFC3";"MNN_D_FC1FC2";"MNN_D_FC1FC3";"MNN_D_FC2FC3";"ID_FC1";"ID_FC2";"ID_FC3";"xFC1";"yFC1";"zFC1";"xFC2";"yFC2";"zFC2";"xFC3";"yFC3";"zFC3"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";19;"1915.729312";6;5;8;"0.436587429486667";"0.483470111859428";"0.458841364911514";4;2;4;"2594.42824601367";"1815.49259681093";"27.3513667425968";"2599.77913533835";"1823.52976190476";"25.8972431077694";"2593.35555555556";"1824.97291666667";"25.23125"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";19;"1915.729312";6;5;8;"3.40396731718898";"0.368791407901786";"3.38565970820189";5;4;7;"2164.09977151561";"1993.69687738005";"30.4973343488195";"2087.40303358613";"1957.2730227519";"32.1332611050921";"2167.11232130701";"1985.0108917631";"30.2988427501702"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";19;"1915.729312";6;5;8;"0.945685238213807";"1.10826279457734";"0.346211955183879";6;5;8;"2520.70060571099";"1794.98990481684";"41.8298240553793";"2539.19877942459";"1802.66216216216";"38.2395379250218";"2537.18440082645";"1802.45532024793";"35.8352272727273"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";20;"391.735904";2;2;2;"0.174505747667467";"0.559132083796281";"0.435109764432352";1;1;1;"1918.35118823086";"197.619388909845";"11.8823085628065";"1917.32739861523";"197.89779096604";"10.6732607978899";"1923.45512195122";"195.056585365854";"8.23707317073171"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";20;"391.735904";2;2;2;"0.664463330659516";"0.485572071116353";"0.808419883401586";2;2;2;"1831.94374475231";"139.977329974811";"32.808564231738";"1821.90506329114";"152.18841285297";"31.3500486854917";"1838.82473639213";"142.16215445996";"30.0202336848105"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";21;"319.250176";1;1;1;"0.434444725476803";"1.6073278377102";"1.8960027750927";1;1;1;"2265.53240460327";"926.062992125984";"29.6123561477892";"2261.25368632708";"917.008042895442";"28.411528150134";"2269.90638169777";"934.236604455147";"40.7835641180012"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";22;"706.447168";5;5;4;"0.309896889522887";"0.239773685436273";"0.179324202656463";2;1;1;"2326.75715800636";"515.566277836691";"18.9416755037116";"2324.83807228916";"510.240963855422";"20.4530120481928";"2327.52380952381";"509.875047619048";"19.4327619047619"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";22;"706.447168";5;5;4;"0.323449874935276";"0.535841691330478";"0.657497252634566";4;3;3;"2338.69115890084";"513.329151732378";"40.8757467144564";"2340.94271911663";"520.555555555556";"41.6887508626639";"2345.01288404361";"514.242319127849";"37.5113974231913"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";25;"70.092064";0;0;1;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";26;"74.600512";0;0;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
